case,replicate_id,com_scale,time,altitude,attitude_error,motor_utilization,servo_angle,servo_rate,a1_min_singular,a1_condition,force_residual,torque_residual,com_error,dob_norm
success,2,1.22,-14.7475,0.20745325873959183,0.002532559099428027,0.17681317101373184,0.002892464649898306,0.20289742592381818,0.9997997551475702,1.000385242551212,15.00591494122071,1.83335828362229,0.07565916760295552,0.0
success,2,1.22,-14.7225,0.2075325920631625,0.0021648623154802878,0.17769996442625258,0.00704430113872666,0.4212248000908284,0.9988861989599829,1.0021051427098748,14.982124202265457,1.5612941934566174,0.07565916760295552,0.0
success,2,1.22,-14.6975,0.20760277654205575,0.0027738261150658827,0.17571360910255837,0.0055618625157069805,0.20665236596831021,0.9991594916003712,1.001555088264942,15.48748933033187,1.5522314282893406,0.07565916760295552,0.0
success,2,1.22,-14.6725,0.20754639898391156,0.0024474408803712,0.17636418478652566,0.0043890666925409305,0.16571360174122718,0.9995699695054043,1.0009785467582273,15.352514292240869,1.874012792864739,0.07565916760295552,0.0
success,2,1.22,-14.6475,0.2079467538991398,0.0021004897723960808,0.17650932468767874,0.004390444914878115,0.19382035976040227,0.999498047516783,1.001060176854557,14.973391173262764,1.5764207890625965,0.07565916760295552,0.0
success,2,1.22,-14.6225,0.2079535243876606,0.0019753195214682316,0.17659491498274008,0.004379692075174452,0.026511170795438,0.9995565057489845,1.0010096754910147,15.489814673248462,1.5481212551493784,0.07565916760295552,0.0
success,2,1.22,-14.5975,0.20762276117941422,0.0018921284138176209,0.17865824523641347,0.0038099616804443005,0.24973468460634016,0.9995181448725433,1.000844298278729,15.49897211416798,1.6039437498380749,0.07565916760295552,0.0
success,2,1.22,-14.5725,0.20793240895349907,0.0029444000051240477,0.1778835566661347,0.00406334015414994,0.12458127113743288,0.9995272739723325,1.0009829222524393,15.659920912525688,1.656754798514404,0.07565916760295552,0.0
success,2,1.22,-14.5475,0.208039765493538,0.0025249479567766506,0.17762320076794003,0.0031691365899277567,0.16754191552374226,0.9997492033629356,1.0006065793258418,15.900739321264295,1.5687725941871429,0.07565916760295552,0.0
success,2,1.22,-14.5225,0.20778351323940972,0.001855805956090083,0.1775128763751162,0.003853066259543314,0.13617110716524514,0.9996542747477619,1.000821559888971,15.689631477230291,1.630802463149457,0.07565916760295552,0.0
success,2,1.22,-14.4975,0.20791736566324653,0.002104737213153781,0.17919988759778882,0.0036854718576479965,0.04601305895450623,0.999675498407687,1.0007777081772136,15.470625266423966,1.7408320610574397,0.07565916760295552,0.0
success,2,1.22,-14.4725,0.20760975091700418,0.0018922965844513325,0.18115128549724485,0.004257501340985319,0.04939048949998183,0.9995719206795785,1.0009762310470767,15.339860471373415,1.5355491967251016,0.07565916760295552,0.0
success,2,1.22,-14.4475,0.20805690811394978,0.0009575269786353233,0.179290027065067,0.004052591326098369,0.11374070537098568,0.9995836057894036,1.000944886593198,15.903923452480312,1.8862918180030477,0.07565916760295552,0.0
success,2,1.22,-14.4225,0.20762463906047912,0.0017565488958744117,0.1807381423419764,0.0035590410941689727,0.10275916587893039,0.9996856165190511,1.0007498434663598,15.755865748691145,1.6717778461102526,0.07565916760295552,0.0
success,2,1.22,-14.3975,0.2075777226194215,0.0026833257284665096,0.18024488363233376,0.004110486068042908,0.1218175720753708,0.9995565189070948,1.0009991968812386,16.242713680180835,1.527668109925235,0.07565916760295552,0.0
success,2,1.22,-14.3725,0.20786122312429392,0.0019600097412719028,0.18251978855231227,0.003201026837852587,0.10352266992630517,0.999684552875207,1.0007316119301901,16.123779320075442,1.8657884438396195,0.07565916760295552,0.0
success,2,1.22,-14.3475,0.20778953705357345,0.0025151224132872077,0.18427234204909632,0.003539399611783826,0.04848977957168771,0.9996508377365488,1.000803052765236,16.05069079711285,1.5398251752140146,0.07565916760295552,0.0
success,2,1.22,-14.3225,0.20802829238064527,0.0020633079513780574,0.1846533591328768,0.0035492224683897895,0.12671250111110618,0.9996527026921588,1.0008026389147935,15.982007069162778,1.6608449980781759,0.07565916760295552,0.0
success,2,1.22,-14.2975,0.20765586562591135,0.0021198353399939545,0.18816566524151285,0.003112157009341837,0.12832140714941848,0.9996116396842212,1.000740474290483,16.239510646189977,1.8165575158492064,0.07565916760295552,0.0
success,2,1.22,-14.2725,0.20774656719025467,0.002591491700860038,0.18715681133993453,0.004082992066908529,0.23245367380038745,0.999466787616319,1.0009501192454515,16.548533139284935,1.5054350558001095,0.07565916760295552,0.0
success,2,1.22,-14.2475,0.20772387924679447,0.0015734869058111162,0.186339977551182,0.003727679880210977,0.08910810900584439,0.9995231166286845,1.0009421002697174,16.414421216548917,1.4190572756370048,0.07565916760295552,0.0
success,2,1.22,-14.2225,0.20761176919150712,0.002136755069589179,0.18706489166102913,0.0036704302385661275,0.11599224550186928,0.9995195178647073,1.0009191898776804,16.559578483582328,1.9099991631186612,0.07565916760295552,0.0
success,2,1.22,-14.1975,0.20751852614326918,0.0016498338315046575,0.19061418190667145,0.004807691987444607,0.12412161829796683,0.9993452570374166,1.0012028601431056,16.174371862421555,1.9128691264698248,0.07565916760295552,0.0
success,2,1.22,-14.1725,0.2077316683666734,0.0021848639565034303,0.1915312667675898,0.005748770082956829,0.1382218241196543,0.9991778946114892,1.0015347049954522,16.545853618099585,1.9500885797890601,0.07565916760295552,0.0
success,2,1.22,-14.1475,0.20765366596045629,0.0016621522937846904,0.19224805806691161,0.0064710590260552234,0.06465227741027822,0.9990624671589501,1.001763645992947,16.70294881973512,1.7547526880123483,0.07565916760295552,0.0
success,2,1.22,-14.1225,0.2078470973619169,0.0009212059394619374,0.1938705317583488,0.0068188121818675675,0.12910220142578685,0.9990092156628804,1.0018710266403124,17.095434696110704,1.7180529935346736,0.07565916760295552,0.0
success,2,1.22,-14.0975,0.20758141575615938,0.002293131501651266,0.19624758884216423,0.007274883134620257,0.02903213195394454,0.9989041606887124,1.00209109556415,17.165759988014813,2.0777512150703377,0.07565916760295552,0.0
success,2,1.22,-14.0725,0.20745981574925723,0.0017703496094339077,0.19295882763822683,0.00749865330711738,0.10052746670333601,0.9988566634599717,1.002198967634409,17.550435310686787,1.6927864855014998,0.07565916760295552,0.0
success,2,1.22,-14.0475,0.20773670716588286,0.0016565174607491766,0.19607153891996962,0.006873542189560676,0.04636989823628653,0.998958692731464,1.0019947322133784,17.435178288780378,1.9090392533816263,0.07565916760295552,0.0
success,2,1.22,-14.0225,0.20795299643998166,0.002018718311848774,0.1987397424380011,0.007867329006273184,0.04636737353154611,0.9988102558443546,1.002289669127376,17.311432828945456,1.959510403160132,0.07565916760295552,0.0
success,2,1.22,-13.9975,0.20770741195002082,0.002179887173541774,0.1978499260927514,0.008924688757573681,0.057739491835652856,0.9986285590801285,1.0026508211111582,17.656685029713564,1.7843106066203267,0.07565916760295552,0.0
success,2,1.22,-13.9725,0.20807540593459953,0.0010484675352470927,0.20173722624837342,0.009106796861614221,0.09332474497641591,0.9985910416067363,1.0027282451940633,17.61484494159526,1.9397961438342295,0.07565916760295552,0.0
success,2,1.22,-13.9475,0.20790590481090865,0.001499342011195555,0.20058747272017327,0.00888780239253627,0.11417630726717944,0.9986277462945139,1.0026600969152912,17.862080457459037,2.043474876951574,0.07565916760295552,0.0
success,2,1.22,-13.9225,0.20805786684347638,0.0016392883012617725,0.20376510724359687,0.010480276538381333,0.1354940692185184,0.9983768085431971,1.0031547418228899,18.0455371235653,1.773953483689414,0.07565916760295552,0.0
success,2,1.22,-13.8975,0.20778778310374305,0.002281138822649814,0.2036441641744773,0.010691702219880925,0.11678138505739465,0.9983251463442878,1.0032529439521594,18.28696018423114,2.0280909670264475,0.07565916760295552,0.0
success,2,1.22,-13.8725,0.2078950471161158,0.0020579862810171184,0.20959808763354001,0.011486071280192961,0.0599285478329417,0.9982233963674895,1.0034573059277527,18.61120052586732,1.988389447659677,0.07565916760295552,0.0
success,2,1.22,-13.8475,0.20767922360796703,0.003254935534864277,0.20904724824717622,0.011998583226696252,0.07945512439012858,0.9981375967919881,1.003631573905315,18.34793840486761,2.07932215695468,0.07565916760295552,0.0
success,2,1.22,-13.8225,0.20793643195058675,0.002304871385235721,0.209702046692275,0.011158635858710686,0.17123720058627104,0.9982560192479888,1.0034025802265776,18.462474288255912,1.8904121130438103,0.07565916760295552,0.0
success,2,1.22,-13.7975,0.20785478837899699,0.001824609928656583,0.21262417615245727,0.013094757018784473,0.1313569425618903,0.9979227725869001,1.0040705831653653,18.846121978295127,2.1883832817356144,0.07565916760295552,0.0
success,2,1.22,-13.7725,0.2075803307249191,0.0010711619017997407,0.21770201090736666,0.01352658018886545,0.05026697475178827,0.9978900528277785,1.0041207510200565,19.46643829503184,2.0906816532842636,0.07565916760295552,0.0
success,2,1.22,-13.7475,0.20800840895145467,0.0010951734858555843,0.22161592641594752,0.013546421643523017,0.06715337821751617,0.997884819768337,1.0041338199772012,18.89263911685596,1.9807326713084608,0.07565916760295552,0.0
success,2,1.22,-13.7225,0.20798581389201434,0.0022811984625445165,0.2176951461734039,0.013765507567631867,0.20363135721720743,0.9978257364897094,1.0042650099720156,19.171655016976388,1.9914124813278467,0.07565916760295552,0.0
success,2,1.22,-13.6975,0.2085521918112881,0.003492544853236729,0.23113960779186282,0.01447812018666381,0.12725085878247838,0.9976706332637408,1.004589341036163,19.31321568247025,2.0441784242593553,0.07565916760295552,0.0
success,2,1.22,-13.6725,0.20887871957742019,0.004142624552286941,0.22975805633264096,0.015173090125847655,0.12125529118379066,0.9975310296082281,1.0049008563086386,18.937268672720826,1.943501417986662,0.07565916760295552,0.0
success,2,1.22,-13.6475,0.2091019238640419,0.006303553521943373,0.23153691959999917,0.016619712328925545,0.131880634898352,0.9972601027491479,1.0054739985155159,19.793484850903987,2.120154955966697,0.07565916760295552,0.0
success,2,1.22,-13.6225,0.20999282825548282,0.007990623675204448,0.2377763543562407,0.019360533686755024,0.2785278809513971,0.996785435207057,1.0064640153473168,19.28383111376347,1.9850725256590043,0.07565916760295552,0.0
success,2,1.22,-13.5975,0.2104896711078051,0.011170419120585907,0.24097386599052278,0.022266519457329968,0.19370178554105577,0.9963626913975926,1.007348279450226,19.384184899434793,2.1661363478148803,0.07565916760295552,0.0
success,2,1.22,-13.5725,0.21168872685664916,0.013414300104455762,0.24914836524137965,0.02670557427356555,0.23419100885797653,0.9956952555216536,1.0087409024191167,19.16376218502348,2.341121426969962,0.07565916760295552,0.0
success,2,1.22,-13.5475,0.21245413035502753,0.016834236373820984,0.24863040810690248,0.03027400758669147,0.24877869519810872,0.9952150798639785,1.009781133422171,19.43515847938614,2.375683288167013,0.07565916760295552,0.0
success,2,1.22,-13.5225,0.21392448024608396,0.020678360826140853,0.24885532681174102,0.035935159586847655,0.28476861109588253,0.9945278658575497,1.011216422025989,19.28826091779657,2.4501194749878636,0.07565916760295552,0.0
success,2,1.22,-13.4975,0.21535323596754924,0.024921301068055953,0.24843681384630822,0.04155655375145282,0.23647072804591482,0.9936887726213308,1.0130261891406083,19.769228655956947,2.565587417207069,0.07565916760295552,0.0
success,2,1.22,-13.4725,0.21693166596533578,0.028292794282712763,0.24605031533328744,0.047169223588061235,0.30398373274089446,0.9927449955491786,1.015020371518108,19.406028175238326,2.65372391866233,0.07565916760295552,0.0
success,2,1.22,-13.4475,0.21867540488011758,0.03259322170532129,0.2500495657556986,0.05565081232125528,0.31140773975235436,0.9914666349344432,1.0177207520784526,19.587732813450092,2.6298147247660846,0.07565916760295552,0.0
success,2,1.22,-13.4225,0.22065565956414898,0.036436944019911405,0.24149511052609507,0.0643862304423446,0.28364722611996995,0.9901312264121035,1.020525208387668,19.410167385461083,2.5484817540829448,0.07565916760295552,0.0
success,2,1.22,-13.3975,0.22248073492555417,0.04344370975567,0.24433484154945226,0.07475749690806363,0.504287310115104,0.988516445857551,1.0239316759797459,20.30083739787787,2.5246044437350705,0.07565916760295552,0.0
success,2,1.22,-13.3725,0.22502688800652743,0.047848612756698175,0.2511449639802486,0.08776653823629352,0.5952306412806382,0.9864428852542596,1.028265729854546,19.77622271599227,2.638712355907864,0.07565916760295552,0.0
success,2,1.22,-13.3475,0.22738839659482538,0.053797298178513114,0.25284332644602625,0.10066165133067902,0.6046114727381405,0.9844441113224283,1.0324933570592794,20.276181356285388,3.018587184963639,0.07565916760295552,0.0
success,2,1.22,-13.3225,0.22996159816634507,0.0606511140166175,0.2624205178987553,0.11381247143188528,0.4832074396417547,0.9822032815752264,1.0371942395401552,20.072729983254128,2.802857741514497,0.07565916760295552,0.0
success,2,1.22,-13.2975,0.23278233113306118,0.06549101863511804,0.2677151926485551,0.12720372762948637,0.40891431875297485,0.979993052004331,1.0418594238780672,19.84330634457121,2.857136178573528,0.07565916760295552,0.0
success,2,1.22,-13.2725,0.23548722079553552,0.07220994385685803,0.27964943000245607,0.1428983733633312,0.7143713505894134,0.9773561801269786,1.0474404996576037,20.242428065910833,3.1237388490107856,0.07565916760295552,0.0
success,2,1.22,-13.2475,0.23816713519832963,0.0808675417258691,0.28226558898666876,0.15790260953094512,0.6871419518163425,0.9748044081403074,1.0528732287476699,19.744793942495473,3.1419399125630427,0.07565916760295552,0.0
success,2,1.22,-13.2225,0.24148730816095387,0.0869506507713964,0.29404993705212246,0.17643892549711002,0.8887061852787751,0.9717102439416107,1.0594691329389827,19.881978690220134,3.1015500823399216,0.07565916760295552,0.0
success,2,1.22,-13.1975,0.24452989238130843,0.09502498029384249,0.29642885050226897,0.19485232453135817,0.7714854418158538,0.9686154202100719,1.0661088682047501,20.446319990023717,3.0653332872878094,0.07565916760295552,0.0
success,2,1.22,-13.1725,0.24778768116693956,0.10382710215311064,0.3019395877519718,0.21420758391095332,0.8650968063082203,0.9652430355051203,1.073350548575888,19.742089593839207,3.4091904603463106,0.07565916760295552,0.0
success,2,1.22,-13.1475,0.2512457304137984,0.11295335430333023,0.31402842239806655,0.23346778509378824,0.9294201501464279,0.961934674903304,1.0805483371762346,20.493704168742102,3.236331592053914,0.07565916760295552,0.0
