trial_id,replicate_id,com_scale,payload_mass,payload_pos_x,payload_pos_y,payload_pos_z,true_com_x,true_com_y,true_com_z,measurement_seed,torque_seed,force_seed,position_rms,position_rms_x,position_rms_y,position_rms_z,velocity_rms,attitude_rms,attitude_rms_x,attitude_rms_y,attitude_rms_z,peak_attitude,angular_acc_command_rms,mean_dob_norm,final_com_error,final_com_error_x,final_com_error_y,final_com_error_z,moce_convergence_time,max_motor_utilization,max_servo_angle,saturation_time,terminal_altitude_m,terminal_tilt_rad,terminal_airborne,numerical_success,flight_success,success,failure_reason,runtime_s
10,0,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7000,7001,7002,0.0853922308113451,0.04809055768769323,0.06756926201502453,0.02033534300103268,0.16819140506637628,0.005300085740696245,0.0029880650053132297,0.00377760628027584,0.002211801793555345,0.01395238111577587,2.9760174131649264,0.7235727658969964,0.0029403417622436315,3.867384247914496e-05,0.00020972080661781078,0.0029325980283655406,nan,0.4240303275931982,0.42874331425462325,0,0.79480315629179,0.002307492032002417,True,True,True,True,normal_completion,6.184525285999825
11,1,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7003,7004,7005,0.07706220236776488,0.04909187512670457,0.05547052833401666,0.021250678028228838,0.15369872311914962,0.0036316523714425264,0.002011204840909873,0.0027162562896308764,0.00132887388564362,0.008431345437269106,2.8354999753398498,0.5388193085738316,0.0032231400098446253,2.3887512654710563e-05,8.12826904553754e-05,0.0032220263863029924,nan,0.4212546120549635,0.3522617021919453,0,0.7881185001680188,0.000501113356812524,True,True,True,True,normal_completion,6.255831872000272
12,2,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7006,7007,7008,0.07372225372485217,0.049399250004714824,0.05048830741117762,0.021109609375769788,0.14783066365039124,0.003959860680760244,0.0018660023072898247,0.003248161714121275,0.0012837357512886938,0.009474384324583718,2.8540798451981138,0.5652199389501311,0.0030180239810400516,1.1811591660158827e-05,0.00029581958354216176,0.003003467997237233,nan,0.42969760360360854,0.424605890733641,0,0.7874074886574662,0.002158664642717141,True,True,True,True,normal_completion,6.187817993000408
13,3,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7009,7010,7011,0.07351644770121554,0.04545471709426461,0.05379595316277309,0.021083932265937785,0.145261993987742,0.002732684664263348,0.001361999270442487,0.002060811346069684,0.0011685803598917202,0.007144788141375267,2.8158397593995215,0.3883042416811077,0.004599719470076744,-6.440067176936154e-05,0.0002547399160227823,0.00459220854622952,nan,0.4191882176948626,0.38944379206034213,0,0.7815146601329727,0.0028362974636119776,True,True,True,True,normal_completion,6.16005639299965
14,4,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7012,7013,7014,0.07576444234576636,0.050605909295500295,0.05269106262435247,0.020073479714716107,0.15430406591971793,0.004381906079662884,0.0020811501184480985,0.003466261272712274,0.001689659097204266,0.009191539424843994,2.88065073264287,0.6812871293958265,0.003139661656597581,5.786609263087883e-05,2.4275444486118736e-05,0.0031390344910541684,nan,0.42220094273904407,0.4320284081327475,0,0.8014373659198588,0.0017860102933230017,True,True,True,True,normal_completion,6.213672876000146
15,0,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7000,7001,7002,1.3799134571959968,0.9254886212364424,0.7883541817315629,0.6527860640813611,0.3667860473355391,3.3054924316822163,3.1415200045313565,0.0007112458868243745,1.0281691354864517,3.308365416885782,69.44106810600236,0.0,0.09457395950369442,-0.04122340425531915,-0.04122340425531915,-0.07446808510638299,nan,0.0,0.0006236714069146347,0,0.04951986662715168,3.1402951732359323,False,True,False,False,loss_of_flight,7.4901912119999
16,1,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7003,7004,7005,0.07704867277947546,0.04908010415805986,0.05546217851564004,0.021250602514092495,0.15368394973630534,0.0036467141508222233,0.0020137815677967346,0.002717683529024692,0.0013628661456933902,0.008419208346238464,2.835671449651245,0.5385732344806101,0.0032579840962124814,2.4617209144539576e-05,8.077132002320964e-05,0.0032568896754494314,nan,0.422542427565962,0.35500710716608813,0,0.7881188003867869,0.0005066455441719432,True,True,True,True,normal_completion,6.289035016000071
17,2,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7006,7007,7008,0.073680653336016,0.04938976427523554,0.05043691281054925,0.021109421759012918,0.14780947552366,0.0039853769344819785,0.001877286882675124,0.0032578988215225843,0.0013210293481821461,0.009505711052366415,2.855191087496755,0.566555705846737,0.0030448755952749373,1.1267419657262634e-05,0.0002959425341546029,0.0030304386567679142,nan,0.4309525786822971,0.4284102618779921,0,0.787407134916168,0.0021881266612560264,True,True,True,True,normal_completion,6.229893572000037
18,3,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7009,7010,7011,0.07350459688762163,0.04544349612192014,0.05378927327678589,0.021083844625305725,0.1452463164213921,0.0027411482340553815,0.0013632517118720056,0.0020596711925615434,0.0011887779395980964,0.007163925429589394,2.8158555761789485,0.38734173641759756,0.004643945698800963,-6.477903339752872e-05,0.00025402928991100776,0.0046365401378734294,nan,0.42047789718673007,0.39250723255565234,0,0.7815138883917288,0.0028505962229880342,True,True,True,True,normal_completion,6.23916142600001
19,4,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7012,7013,7014,0.9183578829511965,0.46688563343736733,0.44639436828147855,0.6527871586014627,0.3668679495338455,3.5233179870983298,3.1415231084727497,0.0006920931580184815,1.5951807791436758,3.526586603863152,69.4411047522213,0.0,0.09457395950369442,-0.04122340425531915,-0.04122340425531915,-0.07446808510638299,nan,0.0,0.0006968442683147664,0,0.0497157696698404,3.139731717762036,False,True,False,False,loss_of_flight,7.4009337669999695
20,0,1.26,0.5,0.3906,0.3906,0.7056000000000001,0.0415531914893617,0.0415531914893617,0.07506382978723405,7000,7001,7002,1.664140690254262,0.43780165489216866,1.4665028838671856,0.6535007571096138,0.3666214800542382,4.056075555891164,3.141518141240399,0.0007114801567324265,2.565660183491029,4.059096037690748,69.44104229940058,0.0,0.09533055117972396,-0.0415531914893617,-0.0415531914893617,-0.07506382978723405,nan,0.0,0.0007821394153949698,0,0.04892493420699243,3.1407900635243973,False,True,False,False,loss_of_flight,7.538521662000221
21,1,1.26,0.5,0.3906,0.3906,0.7056000000000001,0.0415531914893617,0.0415531914893617,0.07506382978723405,7003,7004,7005,0.07702348685182131,0.049062872189592176,0.05544246555098001,0.02125053206272324,0.1536685662385672,0.0036605681042576215,0.002015177293837924,0.002717215128839867,0.0013984138385728577,0.008401300987002707,2.835695088761187,0.5379101833754806,0.003297731670065131,2.5357312092834372e-05,8.016577653653656e-05,0.0032966596158454514,nan,0.4238289002970418,0.35780166644270406,0,0.7881190825196577,0.0005105278328274243,True,True,True,True,normal_completion,6.316801691999899
22,2,1.26,0.5,0.3906,0.3906,0.7056000000000001,0.0415531914893617,0.0415531914893617,0.07506382978723405,7006,7007,7008,0.0735928348453224,0.04937880953164135,0.050319367301101876,0.021109234572233626,0.14778769182064194,0.004011796398685056,0.0018888440848161315,0.0032674591709990373,0.0013603267745698913,0.009538713179756788,2.8563194211941494,0.5678535007491994,0.0030731388275279984,1.0702240224452764e-05,0.0002960088589883947,0.003058830899333065,nan,0.4322120454258949,0.4322830944777843,0,0.7874067638750237,0.002217306925256949,True,True,True,True,normal_completion,6.19214891699994
23,3,1.26,0.5,0.3906,0.3906,0.7056000000000001,0.0415531914893617,0.0415531914893617,0.07506382978723405,7009,7010,7011,0.07348614545039145,0.04543227800274782,0.05377357151447329,0.021083754296020173,0.14522964088076573,0.0027474793778672897,0.0013633958389444895,0.002055798356572234,0.0012097470129203783,0.007177587712654626,2.815730187785075,0.38578021939682355,0.004695675235153033,-6.512335394904395e-05,0.00025290317174062743,0.004688407495997277,nan,0.4217684665659824,0.39572188861805374,0,0.7815130664887154,0.002863206789370505,True,True,True,True,normal_completion,6.202309260999755
24,4,1.26,0.5,0.3906,0.3906,0.7056000000000001,0.0415531914893617,0.0415531914893617,0.07506382978723405,7012,7013,7014,0.07569707166708561,0.05056400531338497,0.05263467212379821,0.02007285022262986,0.15423728035874607,0.004443939320269666,0.0020967172111541034,0.003483197382592496,0.0017943549293798547,0.009332674512840063,2.8824293387050703,0.6831499005660916,0.0032147753376478953,5.988117870640852e-05,2.328421717268797e-05,0.003214133251938464,nan,0.42454496716023127,0.4384988077212829,0,0.8014364805549714,0.001733625134984627,True,True,True,True,normal_completion,6.234414181000375
