variant,trial_id,replicate_id,com_scale,payload_mass,payload_pos_x,payload_pos_y,payload_pos_z,true_com_x,true_com_y,true_com_z,measurement_seed,torque_seed,force_seed,position_rms,position_rms_x,position_rms_y,position_rms_z,velocity_rms,attitude_rms,attitude_rms_x,attitude_rms_y,attitude_rms_z,peak_attitude,angular_acc_command_rms,mean_dob_norm,final_com_error,final_com_error_x,final_com_error_y,final_com_error_z,moce_convergence_time,max_motor_utilization,max_servo_angle,saturation_time,terminal_altitude_m,terminal_tilt_rad,terminal_airborne,numerical_success,flight_success,success,failure_reason,runtime_s,motor_1_max_utilization,motor_2_max_utilization,motor_3_max_utilization,motor_4_max_utilization,motor_1_saturation_fraction,motor_2_saturation_fraction,motor_3_saturation_fraction,motor_4_saturation_fraction,servo_1_max_abs_angle_rad,servo_2_max_abs_angle_rad,servo_3_max_abs_angle_rad,servo_4_max_abs_angle_rad,servo_1_max_abs_rate_rad_s,servo_2_max_abs_rate_rad_s,servo_3_max_abs_rate_rad_s,servo_4_max_abs_rate_rad_s,servo_1_angle_contact_fraction,servo_2_angle_contact_fraction,servo_3_angle_contact_fraction,servo_4_angle_contact_fraction,motor_saturation_fraction,servo_angle_contact_fraction,servo_rate_limit_contact_fraction,servo_rate_limit_implemented,max_servo_rate_rad_s,allocation_a1_condition_max,allocation_a1_min_singular_min,allocation_a1_max_singular_max,allocation_a2_condition_max,allocation_a2_min_singular_min,allocation_a2_max_singular_max,allocation_rank_min,allocation_force_residual_max_n,allocation_torque_residual_max_nm,realized_force_residual_max_n,realized_torque_residual_max_nm,loss_event_time_s
servo_dynamics_ideal,0,0,1.2,0.5,0.372,0.372,0.672,0.03957446808510638,0.03957446808510638,0.07148936170212766,7000,7001,7002,0.07616909335161541,0.04094256936528919,0.06087791775036477,0.020477205037685364,0.1442917302659235,0.016486362064824404,0.010402443006175871,0.009813587397158829,0.008202610318311418,0.030837483302186785,4.716200801626567,2.131765600851319,0.006307312727001169,0.0006775480500219103,9.327256757171026e-05,0.006270121426594624,nan,0.4283031218430221,0.5079213975121184,0,0.7947290620726971,0.010715451211434609,True,True,True,True,normal_completion,6.302758922000066,0.45146774172032517,0.33624128865772707,0.22005345821053793,0.313686943152811,0.0,0.0,0.0,0.0,0.2170569303871747,0.6067570058417062,0.6268133248566512,0.5436599622552027,1.8466268173156695,5.108670375738112,10.240843714972604,4.967777604098905,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.240843714972604,1.389890251867792,0.8289294484081564,1.1521209598286424,inf,0.0,1.0723355173279063,3,2.3201360046473347,1.3213471449092695,47.09973699854308,4.756978842903242,nan
servo_dynamics_ideal,1,1,1.2,0.5,0.372,0.372,0.672,0.03957446808510638,0.03957446808510638,0.07148936170212766,7003,7004,7005,0.06973457157513688,0.04215820295521822,0.051308906433095096,0.021283620861930645,0.13690811610842593,0.013631475530692508,0.009130575575376314,0.006896855550251652,0.007408312785322457,0.03113673262174381,4.142715630014004,1.6164033212153002,0.003131502800747515,-0.00046960225014654883,0.00013721038117358447,-0.0030930497618119612,nan,0.4272694295025754,0.35380787495245175,0,0.7879593649607237,0.009762426969375777,True,True,True,True,normal_completion,18.785420953000084,0.44236385209246676,0.3313726292516965,0.22105690966904906,0.3223729091807927,0.0,0.0,0.0,0.0,0.17539649497073012,0.5756823904460375,0.5286026683864465,0.5196824096155054,1.7901302292134673,4.7732919078691145,12.510017253490652,4.501925714860603,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,12.510017253490652,1.4710840801987257,0.8014198737750335,1.178956017865324,inf,0.0,1.0734893586285692,3,1.690766790435218,0.7722241272475246,46.96757682529356,4.589111450839785,nan
servo_dynamics_ideal,2,2,1.2,0.5,0.372,0.372,0.672,0.03957446808510638,0.03957446808510638,0.07148936170212766,7006,7007,7008,0.06770710171890025,0.042011232520995055,0.048701140540951655,0.021154358303925657,0.13062439357964595,0.015328132467835506,0.009872665543762177,0.006663634067371271,0.00964769926089602,0.028568538162553576,4.299391116439965,1.2849791783401157,0.0045294266391929855,0.00031566151125399233,0.0007554292552325245,0.004454816509182252,nan,0.4288676486061673,0.48722570686635913,0,0.787475917196474,0.008392570031925608,True,True,True,True,normal_completion,8.467802925000342,0.43964109638354854,0.33111639703913154,0.22013020733567426,0.33199765254940694,0.0,0.0,0.0,0.0,0.15393949640495075,0.5950773876857858,0.5591128019947175,0.5348039316058365,2.3791891392086444,4.604113919246871,10.85675074504328,4.717835797733822,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.85675074504328,1.42372132904651,0.8183376663383174,1.1650847899280088,inf,0.0,1.0715128207507147,3,2.6019954229909112,0.6583603706705173,47.01180364130385,4.768721052347957,nan
servo_dynamics_ideal,3,3,1.2,0.5,0.372,0.372,0.672,0.03957446808510638,0.03957446808510638,0.07148936170212766,7009,7010,7011,0.06663704759352113,0.03929921263947689,0.04951210921939771,0.02108599152387223,0.12771319891811875,0.01589875848648745,0.009653963300777004,0.009107181954783545,0.008753899179301292,0.03345341991006415,4.433420391153139,1.7404244431243054,0.011273764451778896,-0.0008697896253820406,0.0003563242977154685,0.011234512179735659,nan,0.4234877435925823,0.4970601049049342,0,0.7816577631752322,0.010929822255595684,True,True,True,True,normal_completion,7.2616944129999865,0.4405271311372202,0.32655859440099066,0.20993717600569792,0.3133549535227958,0.0,0.0,0.0,0.0,0.24509088081951577,0.5707699361474614,0.6090205924943011,0.4992887822949339,1.4514814955479385,4.488927359260223,10.76752728934992,4.803182941022269,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.76752728934992,1.3762511564598758,0.8344362918830449,1.148393911696131,inf,0.0,1.071361066934917,3,1.7499161391619538,1.723194656770347,46.791909046266454,4.684170309638269,nan
servo_dynamics_ideal,4,4,1.2,0.5,0.372,0.372,0.672,0.03957446808510638,0.03957446808510638,0.07148936170212766,7012,7013,7014,0.06836784934810346,0.04405956326754764,0.04824070050372607,0.020143299731368237,0.13665616719230217,0.013349439435627443,0.008872735501066781,0.005851762012956319,0.008077065018762413,0.027880993330293122,3.9640285139703413,1.462608163751479,0.0023880265231913216,-0.00046607209781554526,0.0002507722523965236,0.002328639249117609,nan,0.42253482169738105,0.4856023380040485,0,0.8016292945094359,0.004269850080358101,True,True,True,True,normal_completion,6.6021441950001645,0.4810417693547579,0.319026145201775,0.22178385436700995,0.3159641556860962,0.0,0.0,0.0,0.0,0.16744796215420824,0.6855316345475053,0.591094264255885,0.682184092619345,1.3543817303307222,4.314205351686173,10.689566721176817,6.045135333247766,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.689566721176817,1.3796956943675038,0.833574090128513,1.150078583086619,inf,0.0,1.0714279645348963,3,5.113966003155483,0.8752790820412538,47.10007933283031,4.702244841586675,nan
servo_dynamics_ideal,5,0,1.22,0.5,0.3782,0.3782,0.6832,0.04023404255319149,0.04023404255319149,0.0726808510638298,7000,7001,7002,0.07607269097896284,0.04087686983400181,0.06080016075237029,0.02048112003384529,0.14407525633168153,0.016736327843452723,0.01054075098950502,0.009937688773427626,0.008380905685143504,0.03181782333647861,4.763185812768637,2.141707349621145,0.006397774233679102,0.0006660937757137914,7.074952926538342e-05,0.00636261178535924,nan,0.43321058661069517,0.5105456244592467,0,0.7947682712344778,0.010852378955332578,True,True,True,True,normal_completion,6.305457471999944,0.45594104749785996,0.3368579207977813,0.2196022732258002,0.3299040914083667,0.0,0.0,0.0,0.0,0.21872037688117169,0.6214602672680498,0.645926598654777,0.5548825431232743,1.8177236348500045,5.04271716594218,10.553064155102062,5.9331274151593965,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.553064155102062,1.3972015068003851,0.8261414168662814,1.1542860324757735,inf,0.0,1.0735796882175546,3,3.998146164115777,1.7920541696514507,47.099728856311614,4.937966928596262,nan
servo_dynamics_ideal,6,1,1.22,0.5,0.3782,0.3782,0.6832,0.04023404255319149,0.04023404255319149,0.0726808510638298,7003,7004,7005,0.06969386425278708,0.042151772030465044,0.051257468761208715,0.021286961393569736,0.13703867061364597,0.013834680061040926,0.009260228319673316,0.006934500992580571,0.007586780598039117,0.03141398423645865,4.175522969681997,1.6221348054712315,0.003085086564162771,-0.000467133181852146,0.00013871195647307405,-0.0030463592519467814,nan,0.42964216267175964,0.4922020213419905,0,0.7879579294031366,0.00991995370044177,True,True,True,True,normal_completion,6.18398093299993,0.4447398079419775,0.33367393240570437,0.22042572839943073,0.32030317357180543,0.0,0.0,0.0,0.0,0.1784747215654222,0.5940416840862008,0.5346116794117086,0.5342319318580748,1.542101099580629,4.757874031079863,10.190897813880726,4.5002580112511685,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.190897813880726,1.4800191479278428,0.798280709225782,1.181470735075576,inf,0.0,1.0747083411378717,3,1.6878653910163604,1.1963425520133544,46.967568655010794,4.643356098904,nan
servo_dynamics_ideal,7,2,1.22,0.5,0.3782,0.3782,0.6832,0.04023404255319149,0.04023404255319149,0.0726808510638298,7006,7007,7008,0.0677601651254526,0.0419793831205172,0.048804673978271276,0.021148881022978253,0.13068427552947504,0.015361801573113343,0.009947822098133762,0.0067736783626014575,0.009546887687388707,0.0293907380743199,4.3073993332260425,1.290894125220294,0.004540704196322413,0.00030549764644290794,0.0007457969557169847,0.004468607466242822,nan,0.4296619471675387,0.4315732482951882,0,0.7874821413087336,0.008599053546635978,True,True,True,True,normal_completion,6.245009584999934,0.4354658475230639,0.3328905645649243,0.23763152872187143,0.33035177921010717,0.0,0.0,0.0,0.0,0.2978898568802742,0.6574681865950043,0.6841016473866206,0.6208463369165534,2.3480294239814357,4.572830793647654,10.654884009197483,4.4206243544958745,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.654884009197483,1.4322631070181924,0.8152585391422545,1.1676647282949981,1.1509930704284306,0.9320059680972154,1.0727324934715334,4,5.048562390497269,0.9216123939711613,47.011795482035225,4.8436273658037035,nan
servo_dynamics_ideal,8,3,1.22,0.5,0.3782,0.3782,0.6832,0.04023404255319149,0.04023404255319149,0.0726808510638298,7009,7010,7011,0.06670747086234505,0.039274411828598164,0.04962866787241488,0.021080857894730427,0.12776451082676885,0.0160701298242623,0.009703076942132167,0.00917971472987431,0.008934887123060706,0.033771595188098684,4.441039341999724,1.747323429983142,0.011309401952405549,-0.0008809806388785368,0.0003427456000962281,0.011269825690249619,nan,0.4246588125279349,0.5119795620414551,0,0.7816820119352408,0.01099741373369321,True,True,True,True,normal_completion,7.101738589999968,0.44295601640680515,0.31735542675357653,0.2098616475146585,0.30891012834770665,0.0,0.0,0.0,0.0,0.24331125653923272,0.5888834234795888,0.6102322184376423,0.5230899282871839,1.419195751073487,4.507380843595754,10.191851340790777,4.594086704000126,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,10.191851340790777,1.3845191145375448,0.8313393703152956,1.1510052488691331,inf,0.0,1.0725463851339438,3,1.9389408662030974,1.7383757913075308,46.79190087584875,4.709892119208273,nan
servo_dynamics_ideal,9,4,1.22,0.5,0.3782,0.3782,0.6832,0.04023404255319149,0.04023404255319149,0.0726808510638298,7012,7013,7014,0.06833750269071037,0.04403353262627015,0.048221960701401535,0.020142114699468295,0.13658789759534654,0.013506118147898982,0.008952844425651989,0.005911743186446411,0.008204455899849935,0.02814382036513272,3.980375042562435,1.4703649270190995,0.0024059025874659354,-0.00046437654657478095,0.00024957399915272876,0.002347431469141001,nan,0.4246861634656532,0.4971607776307161,0,0.8016439363997774,0.004246886265952023,True,True,True,True,normal_completion,8.957558772000084,0.5059581632939529,0.35595715323301297,0.2211519171058292,0.37110167906628944,0.0,0.0,0.0,0.0,0.16841165405726838,0.6858569133264432,0.6189587396146946,0.6854809771503363,1.4695004391238806,5.3083101844911535,15.654182043924976,6.478584891906899,0.0,0.0,0.0,0.0,0.0,0.0,nan,False,15.654182043924976,1.3867479720898932,0.8309014281302406,1.1522508704662073,inf,0.0,1.0726342789874383,3,12.46676972752635,1.8073123851090616,47.10007114691146,5.210522584169871,nan
