trial_id,replicate_id,com_scale,payload_mass,payload_pos_x,payload_pos_y,payload_pos_z,true_com_x,true_com_y,true_com_z,measurement_seed,torque_seed,force_seed,position_rms,position_rms_x,position_rms_y,position_rms_z,velocity_rms,attitude_rms,attitude_rms_x,attitude_rms_y,attitude_rms_z,peak_attitude,angular_acc_command_rms,mean_dob_norm,final_com_error,final_com_error_x,final_com_error_y,final_com_error_z,moce_convergence_time,max_motor_utilization,max_servo_angle,saturation_time,terminal_altitude_m,terminal_tilt_rad,terminal_airborne,numerical_success,flight_success,success,failure_reason,runtime_s
10,0,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7000,7001,7002,0.07597132065611392,0.04083599945524023,0.06069400462354411,0.02050123199914843,0.14399881448297225,0.01702271197874517,0.010731117493638366,0.010058215663495204,0.008570188919484903,0.032651175647190396,4.826132943000831,2.1543293108141963,0.006453774456427125,0.0006715269358941456,8.016997551330007e-05,0.006418241899759314,nan,0.4363493208895226,0.5241162359221854,0,0.7947596167383517,0.011143962254610618,True,True,True,True,normal_completion,7.43624444399984
11,1,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7003,7004,7005,0.06967443320599412,0.042132728537992624,0.05124635636265128,0.021287808437519075,0.1370532739705745,0.0139904198832899,0.009379482272780492,0.0069791528825661414,0.007684307766293483,0.031701013772954686,4.1988429768984,1.6277527707051422,0.003044450981413094,-0.0004641229751820228,0.00014064131581561362,-0.003005576760360812,nan,0.4319911014211872,0.5009118288810287,0,0.7879555908064116,0.010103868141936449,True,True,True,True,normal_completion,6.8219639120002284
12,2,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7006,7007,7008,2.031884235606086,0.10854589782394922,1.9213513635193378,0.6520584888432192,0.3666107817999195,3.1434620156403428,3.1415057750487954,0.0007057476585350439,0.11088016517387957,3.146148556068669,67.98914947534256,0.0,0.09381736782766485,-0.0408936170212766,-0.0408936170212766,-0.07387234042553192,nan,0.0,0.0009027081543164783,0,0.05024757896747448,3.1411138164086965,False,True,False,False,loss_of_flight,7.730710383999849
13,3,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7009,7010,7011,0.06660868534074829,0.03923721115128534,0.04952245772457482,0.0210875414595909,0.12775596981082302,0.016308485454042385,0.009773664388758704,0.009267200899320935,0.009195714747220396,0.03401296977744648,4.47050994501148,1.7550827915184943,0.011372277721884571,-0.0008828925945335783,0.00034338693264848036,0.0113327528281824,nan,0.4257753280330524,0.523485032918789,0,0.7816820704041161,0.011079193275457193,True,True,True,True,normal_completion,6.155247648000113
14,4,1.24,0.5,0.3844,0.3844,0.6944,0.0408936170212766,0.0408936170212766,0.07387234042553192,7012,7013,7014,0.7575148707473136,0.1695207386872146,0.34630071099756293,0.6520485534995402,0.36679079293694417,3.448270819628075,3.1415012953324806,0.0006905509690778773,1.4218089815661519,3.4513690050437176,69.44110343058954,0.0,0.09381736782766485,-0.0408936170212766,-0.0408936170212766,-0.07387234042553192,nan,0.0,0.0009549191717687823,0,0.05059247048648634,3.139754909741762,False,True,False,False,loss_of_flight,7.507826377000129
15,0,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7000,7001,7002,0.07593605048203865,0.0408148658427302,0.06066551359364291,0.02049697415401079,0.14394097064781475,0.017111902493150265,0.010850966652809171,0.010095825014693704,0.00855266314707823,0.033103503184778,4.8408480513103465,2.156305294098561,0.006473511467388608,0.000670497449621825,7.926117437363767e-05,0.006438206392676407,nan,0.43595107291722535,0.5266501968075333,0,0.794762602601088,0.011267047030617223,True,True,True,True,normal_completion,7.305815450999944
16,1,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7003,7004,7005,0.06966539574302809,0.04211904277930783,0.05124517135766937,0.021288166006273448,0.13705216273686788,0.014064820498214881,0.009438408491724323,0.007002551293289523,0.007726570790150073,0.0318583977008477,4.2104223539088395,1.6304007034012682,0.0030165664299061897,-0.00046215615940160826,0.0001417689313482698,-0.0029775806085593215,nan,0.4331552489224962,0.5041468071035665,0,0.7879537984937447,0.010210512602886686,True,True,True,True,normal_completion,6.607400048999807
17,2,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7006,7007,7008,1.944963852411961,0.1074685221676227,1.8290060590940247,0.6527417098130237,0.36664449327482784,3.143694803037528,3.141513111733424,0.0007050593198033251,0.11709776404144431,3.14664412160337,68.98513851280185,0.0,0.09457395950369442,-0.04122340425531915,-0.04122340425531915,-0.07446808510638299,nan,0.0,0.0010148151661337915,0,0.0494550250819651,3.141134399142254,False,True,False,False,loss_of_flight,7.312858547999895
18,3,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7009,7010,7011,0.06661331972322808,0.039220123672692876,0.04954410376745208,0.02108312229077143,0.1277087694861307,0.016359426240162348,0.009774944133625632,0.009299990124535057,0.009251566233636346,0.034097773103688354,4.467188815916111,1.7573168943526514,0.011389401357843387,-0.0008840307391775742,0.0003439073936468903,0.011349831745309222,nan,0.42631505686276794,0.5140681763957822,0,0.7816817870884768,0.011139123254907594,True,True,True,True,normal_completion,6.174823130000277
19,4,1.25,0.5,0.3875,0.3875,0.7000000000000001,0.04122340425531915,0.04122340425531915,0.07446808510638299,7012,7013,7014,0.7574937699548558,0.1556159822405153,0.3513696933823623,0.652778535312034,0.36686747704793027,3.448069891480065,3.1415207488059895,0.000696241005504848,1.4212786062561167,3.4512698943515896,69.44110313246165,0.0,0.09457395950369442,-0.04122340425531915,-0.04122340425531915,-0.07446808510638299,nan,0.0,0.0009082207328972925,0,0.04953702440905991,3.1398804111217666,False,True,False,False,loss_of_flight,7.286396562000391
